Video_ID,Number_frames,Label,Split_type
389Deepfakes,101,1,Train
06__podium_speech_happy_actors,101,0,Train
482FaceSwap,101,1,Train
406youtube,101,0,Train
839Deepfakes,101,1,Train
720Deepfakes,101,1,Train
484youtube,101,0,Train
402youtube,101,0,Train
728FaceShifter,101,1,Train
959youtube,101,0,Train
976youtube,101,0,Train
413FaceSwap,101,1,Train
22__walk_down_hall_angry_actors,101,0,Train
11__talking_against_wall_actors,101,0,Train
20__walking_and_outside_surprised_actors,101,0,Train
223youtube,101,0,Train
960Deepfakes,101,1,Train
258Deepfakes,101,1,Train
095youtube,101,0,Train
24__outside_talking_still_laughing_actors,101,0,Train
233FaceShifter,101,1,Train
405youtube,101,0,Train
824FaceShifter,101,1,Train
994Deepfakes,101,1,Train
405youtube,101,0,Train
611Deepfakes,101,1,Train
167Deepfakes,101,1,Train
764youtube,102,0,Train
333Deepfakes,101,1,Train
240Deepfakes,101,1,Train
235youtube,101,0,Train
614youtube,101,0,Train
875youtube,101,0,Train
259Deepfakes,101,1,Train
094youtube,101,0,Train
051Face2Face,101,1,Train
470Deepfakes,101,1,Train
357youtube,101,0,Train
895youtube,101,0,Train
724Deepfakes,101,1,Train
230youtube,101,0,Train
569youtube,102,0,Train
588Deepfakes,101,1,Train
487youtube,101,0,Train
01__talking_angry_couch_actors,101,0,Train
425FaceShifter,101,1,Train
214youtube,101,0,Train
255Face2Face,101,1,Train
014youtube,101,0,Train
07__podium_speech_happy_actors,63,0,Train
957Deepfakes,101,1,Train
851FaceShifter,101,1,Train
702youtube,101,0,Train
794youtube,101,0,Train
008youtube,101,0,Train
794youtube,101,0,Train
13__walking_down_street_outside_angry_actors,52,0,Train
661youtube,101,0,Train
262youtube,101,0,Train
946Deepfakes,101,1,Train
020FaceShifter,101,1,Train
490youtube,101,0,Train
809Deepfakes,101,1,Train
446youtube,101,0,Train
25__walking_down_street_outside_angry_actors,60,0,Train
636youtube,101,0,Train
195youtube,102,0,Train
661youtube,101,0,Train
335Deepfakes,101,1,Train
919youtube,101,0,Train
501youtube,101,0,Train
920FaceSwap,101,1,Train
609youtube,101,0,Train
07_03__kitchen_still__BKLOCI1M_deepfakedetection,101,1,Train
16__walking_down_indoor_hall_disgust_actors,101,0,Train
376youtube,101,0,Train
572youtube,101,0,Train
06__talking_against_wall_actors,101,0,Train
141youtube,101,0,Train
828FaceSwap,101,1,Train
748youtube,101,0,Train
078Face2Face,101,1,Train
868FaceShifter,101,1,Train
15_03__kitchen_pan__DG8ITQO3_deepfakedetection,69,1,Train
05__hugging_happy_actors,101,0,Train
957youtube,101,0,Train
859Deepfakes,101,1,Train
947youtube,101,0,Train
199youtube,101,0,Train
923FaceSwap,101,1,Train
139Deepfakes,101,1,Train
756FaceShifter,101,1,Train
227youtube,101,0,Train
221youtube,101,0,Train
07__walk_down_hall_angry_actors,83,0,Train
211youtube,101,0,Train
790FaceShifter,101,1,Train
205youtube,101,0,Train
261youtube,101,0,Train
944Deepfakes,101,1,Train
433youtube,101,0,Train
718FaceSwap,101,1,Train
636youtube,101,0,Train
20__kitchen_still_actors,101,0,Train
115Face2Face,101,1,Train
110Deepfakes,101,1,Train
811Deepfakes,101,1,Train
833youtube,101,0,Train
654Deepfakes,101,1,Train
827Deepfakes,101,1,Train
943youtube,101,0,Train
20_06__podium_speech_happy__6SUW7063_deepfakedetection,101,1,Train
830youtube,101,0,Train
211FaceSwap,101,1,Train
120youtube,101,0,Train
729Deepfakes,101,1,Train
268Deepfakes,101,1,Train
234FaceShifter,101,1,Train
628youtube,101,0,Train
734youtube,101,0,Train
990youtube,101,0,Train
01__kitchen_still_actors,101,0,Train
127youtube,101,0,Train
637youtube,101,0,Train
125Deepfakes,101,1,Train
123youtube,101,0,Train
770Face2Face,101,1,Train
538youtube,101,0,Train
737Deepfakes,101,1,Train
683FaceShifter,101,1,Train
822FaceSwap,101,1,Train
497youtube,101,0,Train
103Deepfakes,101,1,Train
28__walking_outside_cafe_disgusted_actors,57,0,Train
586Deepfakes,101,1,Train
543youtube,101,0,Train
700youtube,101,0,Train
888Deepfakes,101,1,Train
678Deepfakes,101,1,Train
782FaceSwap,101,1,Train
16__walking_and_outside_surprised_actors,101,0,Train
745Face2Face,101,1,Train
497youtube,101,0,Train
612FaceShifter,101,1,Train
636youtube,101,0,Train
481FaceShifter,101,1,Train
010youtube,101,0,Train
24__outside_talking_still_laughing_actors,101,0,Train
924FaceShifter,101,1,Train
010youtube,101,0,Train
094youtube,101,0,Train
592Deepfakes,101,1,Train
17__walking_and_outside_surprised_actors,101,0,Train
21__kitchen_still_actors,101,0,Train
698Face2Face,101,1,Train
153youtube,101,0,Train
238Deepfakes,101,1,Train
738Deepfakes,101,1,Train
516youtube,101,0,Train
367FaceSwap,44,1,Train
637youtube,101,0,Train
631Deepfakes,101,1,Train
364Deepfakes,101,1,Train
214youtube,101,0,Train
03_26__walk_down_hall_angry__WBSXBL82_deepfakedetection,47,1,Train
503youtube,101,0,Train
18__exit_phone_room_actors,41,0,Train
23__talking_against_wall_actors,101,0,Train
579Deepfakes,101,1,Train
551youtube,102,0,Train
744Face2Face,101,1,Train
463FaceShifter,101,1,Train
089youtube,101,0,Train
874youtube,101,0,Train
150Deepfakes,101,1,Train
457Deepfakes,101,1,Train
821youtube,101,0,Train
333Deepfakes,101,1,Train
409youtube,101,0,Train
319FaceShifter,101,1,Train
906Deepfakes,101,1,Train
927youtube,101,0,Train
874Face2Face,101,1,Train
607Deepfakes,101,1,Train
778youtube,101,0,Train
07__kitchen_still_actors,101,0,Train
381youtube,101,0,Train
212Deepfakes,101,1,Train
886youtube,101,0,Train
120Deepfakes,101,1,Train
232FaceShifter,101,1,Train
060Deepfakes,101,1,Train
03__walking_and_outside_surprised_actors,101,0,Train
233Deepfakes,101,1,Train
17_08__kitchen_still__ZCEYWYTC_deepfakedetection,101,1,Train
15__walking_and_outside_surprised_actors,101,0,Train
02_18__meeting_serious__B95S4G6F_deepfakedetection,101,1,Train
190youtube,101,0,Train
382Deepfakes,101,1,Train
034youtube,101,0,Train
09__talking_against_wall_actors,101,0,Train
936Deepfakes,101,1,Train
620Deepfakes,101,1,Train
654Face2Face,101,1,Train
069Deepfakes,101,1,Train
20__talking_angry_couch_actors,101,0,Train
751youtube,101,0,Train
443youtube,101,0,Train
092youtube,101,0,Train
753youtube,101,0,Train
107FaceShifter,101,1,Train
490youtube,101,0,Train
902youtube,101,0,Train
477FaceShifter,101,1,Train
22__kitchen_still_actors,101,0,Train
04_26__walking_down_street_outside_angry__WX836VLY_deepfakedetection,101,1,Train
904FaceShifter,101,1,Train
779youtube,101,0,Train
088youtube,101,0,Train
023youtube,101,0,Train
422Deepfakes,101,1,Train
16__kitchen_still_actors,101,0,Train
925youtube,101,0,Train
930youtube,101,0,Train
666Face2Face,101,1,Train
859FaceSwap,101,1,Train
197Deepfakes,101,1,Train
13__podium_speech_happy_actors,101,0,Train
12_18__outside_talking_pan_laughing__IKH1LBBY_deepfakedetection,101,1,Train
22__walking_down_street_outside_angry_actors,101,0,Train
23__hugging_happy_actors,86,0,Train
540youtube,101,0,Train
290Deepfakes,101,1,Train
873youtube,101,0,Train
859FaceSwap,101,1,Train
313FaceSwap,101,1,Train
760Deepfakes,101,1,Train
979Deepfakes,101,1,Train
078youtube,101,0,Train
890youtube,101,0,Train
21__podium_speech_happy_actors,101,0,Train
26_18__kitchen_still__UMEX6HWU_deepfakedetection,101,1,Train
234youtube,101,0,Train
511youtube,101,0,Train
25_26__podium_speech_happy__PQ41U3IJ_deepfakedetection,101,1,Train
862youtube,101,0,Train
374FaceShifter,101,1,Train
17__hugging_happy_actors,101,0,Train
135youtube,102,0,Train
238Deepfakes,101,1,Train
400Face2Face,101,1,Train
694youtube,101,0,Train
347youtube,101,0,Train
02_07__walk_down_hall_angry__1JCLEEBQ_deepfakedetection,101,1,Train
076FaceSwap,101,1,Train
505youtube,102,0,Train
310Face2Face,101,1,Train
981youtube,101,0,Train
22__outside_talking_still_laughing_actors,101,0,Train
857youtube,101,0,Train
10__exit_phone_room_actors,86,0,Train
961youtube,101,0,Train
690FaceShifter,101,1,Train
323Deepfakes,101,1,Train
603youtube,101,0,Train
473youtube,101,0,Train
191Deepfakes,101,1,Train
524Face2Face,101,1,Train
751Face2Face,101,1,Train
564Deepfakes,101,1,Train
444youtube,101,0,Train
291Face2Face,101,1,Train
07__secret_conversation_actors,101,0,Train
373youtube,101,0,Train
579Deepfakes,101,1,Train
316youtube,101,0,Train
287FaceSwap,101,1,Train
287FaceSwap,101,1,Train
953youtube,102,0,Train
656youtube,101,0,Train
684Deepfakes,101,1,Train
526youtube,101,0,Train
23__hugging_happy_actors,86,0,Train
318Deepfakes,101,1,Train
291Face2Face,101,1,Train
615FaceShifter,101,1,Train
858youtube,101,0,Train
810youtube,101,0,Train
339youtube,101,0,Train
03__walking_and_outside_surprised_actors,101,0,Train
377Deepfakes,101,1,Train
976Deepfakes,101,1,Train
320Deepfakes,101,1,Train
746FaceSwap,101,1,Train
694FaceShifter,101,1,Train
178youtube,101,0,Train
247youtube,101,0,Train
112Face2Face,101,1,Train
172Face2Face,101,1,Train
822FaceSwap,101,1,Train
127youtube,101,0,Train
199youtube,101,0,Train
851youtube,101,0,Train
501youtube,101,0,Train
531youtube,101,0,Train
488FaceSwap,101,1,Train
329youtube,101,0,Train
828Face2Face,101,1,Train
222Deepfakes,101,1,Train
820youtube,101,0,Train
681youtube,101,0,Train
094Deepfakes,101,1,Train
213Deepfakes,101,1,Train
137Face2Face,101,1,Train
911youtube,101,0,Train
613Deepfakes,101,1,Train
014youtube,101,0,Train
508youtube,58,0,Train
858Face2Face,101,1,Train
264youtube,101,0,Train
422youtube,101,0,Train
927Deepfakes,101,1,Train
377Deepfakes,101,1,Train
13__walking_outside_cafe_disgusted_actors,68,0,Train
634Deepfakes,101,1,Train
683Deepfakes,101,1,Train
455youtube,101,0,Train
12_06__outside_talking_pan_laughing__3K21NFNM_deepfakedetection,101,1,Train
028youtube,101,0,Train
233Deepfakes,101,1,Train
20_25__exit_phone_room__M86GQTHK_deepfakedetection,101,1,Train
956youtube,101,0,Train
376Deepfakes,101,1,Train
12_21__outside_talking_pan_laughing__ME7E3R1D_deepfakedetection,101,1,Train
157FaceShifter,101,1,Train
912youtube,101,0,Train
750Deepfakes,101,1,Train
07__talking_against_wall_actors,101,0,Train
066Deepfakes,101,1,Train
319FaceShifter,101,1,Train
359Deepfakes,101,1,Train
811Deepfakes,101,1,Train
359youtube,91,0,Train
065Deepfakes,101,1,Train
154Face2Face,101,1,Train
199youtube,101,0,Train
368Deepfakes,101,1,Train
053youtube,101,0,Train
16_28__podium_speech_happy__6DWLCU6T_deepfakedetection,101,1,Train
932Deepfakes,101,1,Train
524Deepfakes,101,1,Train
829FaceSwap,101,1,Train
583Deepfakes,101,1,Train
03__talking_against_wall_actors,101,0,Train
561youtube,101,0,Train
02__talking_angry_couch_actors,101,0,Train
576Face2Face,101,1,Train
774Deepfakes,101,1,Train
853youtube,101,0,Train
03_11__outside_talking_still_laughing__P08VGHTA_deepfakedetection,101,1,Train
664Deepfakes,101,1,Train
956Deepfakes,101,1,Train
811Deepfakes,101,1,Train
06_14__outside_talking_pan_laughing__8U9ULZDT_deepfakedetection,101,1,Train
798Deepfakes,101,1,Train
090youtube,101,0,Train
480Deepfakes,101,1,Train
211youtube,101,0,Train
765youtube,101,0,Train
819youtube,101,0,Train
844youtube,101,0,Train
716Deepfakes,101,1,Train
901Deepfakes,101,1,Train
273Face2Face,101,1,Train
615FaceShifter,101,1,Train
727youtube,101,0,Train
22__exit_phone_room_actors,101,0,Train
962FaceShifter,101,1,Train
862youtube,101,0,Train
070youtube,101,0,Train
15__hugging_happy_actors,101,0,Train
23__kitchen_still_actors,101,0,Train
916Deepfakes,101,1,Train
26__exit_phone_room_actors,101,0,Train
083FaceSwap,101,1,Train
680youtube,101,0,Train
443FaceShifter,101,1,Train
306youtube,101,0,Train
690youtube,101,0,Train
808youtube,101,0,Train
23_10__walk_down_hall_angry__GYY4VANY_deepfakedetection,101,1,Train
969Deepfakes,101,1,Train
457youtube,101,0,Train
297Deepfakes,101,1,Train
156youtube,101,0,Train
722Deepfakes,101,1,Train
075FaceShifter,101,1,Train
15_21__exit_phone_room__JDPD580N_deepfakedetection,101,1,Train
135Face2Face,101,1,Train
866FaceShifter,101,1,Train
22__walking_and_outside_surprised_actors,101,0,Train
258youtube,101,0,Train
597youtube,101,0,Train
22__kitchen_still_actors,101,0,Train
20_25__walking_down_street_outside_angry__ZG0SRZOA_deepfakedetection,101,1,Train
611FaceSwap,101,1,Train
098youtube,101,0,Train
277Deepfakes,101,1,Train
458youtube,101,0,Train
540Deepfakes,101,1,Train
765Deepfakes,101,1,Train
903youtube,101,0,Train
13__secret_conversation_actors,101,0,Train
266Deepfakes,101,1,Train
07__walking_down_street_outside_angry_actors,65,0,Train
778youtube,101,0,Train
623youtube,76,0,Train
434youtube,101,0,Train
654youtube,101,0,Train
07__outside_talking_still_laughing_actors,101,0,Train
013youtube,100,0,Train
217youtube,101,0,Train
375Deepfakes,101,1,Train
748youtube,101,0,Train
940Deepfakes,101,1,Train
608youtube,101,0,Train
25__talking_against_wall_actors,101,0,Train
937youtube,101,0,Train
973youtube,101,0,Train
269youtube,101,0,Train
783youtube,101,0,Train
822FaceSwap,101,1,Train
20__talking_angry_couch_actors,101,0,Train
967youtube,101,0,Train
694Deepfakes,101,1,Train
337FaceSwap,101,1,Train
646FaceSwap,101,1,Train
934youtube,101,0,Train
233Face2Face,101,1,Train
884youtube,101,0,Train
506Deepfakes,101,1,Train
323Deepfakes,101,1,Train
717Deepfakes,101,1,Train
25__podium_speech_happy_actors,101,0,Train
811youtube,101,0,Train
18_06__outside_talking_still_laughing__DEA1TCLN_deepfakedetection,101,1,Train
411youtube,101,0,Train
908Deepfakes,101,1,Train
014youtube,101,0,Train
968FaceShifter,101,1,Train
717Deepfakes,101,1,Train
432Deepfakes,101,1,Train
11__talking_angry_couch_actors,101,0,Train
826youtube,101,0,Train
21__kitchen_still_actors,101,0,Train
688Face2Face,101,1,Train
232FaceShifter,101,1,Train
869youtube,101,0,Train
446Deepfakes,101,1,Train
083youtube,101,0,Train
130Face2Face,101,1,Train
922youtube,101,0,Train
239FaceSwap,101,1,Train
850Deepfakes,99,1,Train
13__kitchen_still_actors,101,0,Train
11__talking_angry_couch_actors,101,0,Train
393Face2Face,101,1,Train
666youtube,101,0,Train
057Deepfakes,101,1,Train
979youtube,101,0,Train
195Deepfakes,101,1,Train
661youtube,101,0,Train
25_26__walking_down_street_outside_angry__XKQAYTLI_deepfakedetection,101,1,Train
841youtube,101,0,Train
033Deepfakes,101,1,Train
24__podium_speech_happy_actors,101,0,Train
518Deepfakes,101,1,Train
25_20__outside_talking_still_laughing__NPM0ENKD_deepfakedetection,101,1,Train
099youtube,101,0,Train
701FaceShifter,101,1,Train
154youtube,101,0,Train
10__walking_outside_cafe_disgusted_actors,101,0,Train
473Deepfakes,101,1,Train
227Face2Face,101,1,Train
076youtube,101,0,Train
216Face2Face,101,1,Train
874FaceSwap,101,1,Train
802youtube,101,0,Train
265FaceShifter,101,1,Train
288youtube,101,0,Train
332youtube,101,0,Train
320FaceShifter,101,1,Train
034Face2Face,101,1,Train
078Face2Face,101,1,Train
06_02__walking_and_outside_surprised__MKZTXQ2T_deepfakedetection,101,1,Train
336Deepfakes,101,1,Train
320FaceShifter,101,1,Train
26_27__talking_against_wall__IE9N0ZI9_deepfakedetection,101,1,Train
058youtube,101,0,Train
847Deepfakes,101,1,Train
299youtube,101,0,Train
699Deepfakes,101,1,Train
739Deepfakes,101,1,Train
307youtube,102,0,Train
521Deepfakes,101,1,Train
24_23__talking_against_wall__YR5OVD4S_deepfakedetection,101,1,Train
166youtube,102,0,Train
108FaceSwap,101,1,Train
464Deepfakes,101,1,Train
21__walking_outside_cafe_disgusted_actors,101,0,Train
197youtube,101,0,Train
083FaceSwap,101,1,Train
004youtube,101,0,Train
198Face2Face,101,1,Train
982FaceShifter,101,1,Train
160Face2Face,101,1,Train
07_03__secret_conversation__IFSURI9X_deepfakedetection,101,1,Train
429FaceShifter,101,1,Train
183youtube,101,0,Train
837youtube,101,0,Train
193Face2Face,101,1,Train
15__kitchen_still_actors,101,0,Train
995youtube,101,0,Train
348youtube,101,0,Train
942youtube,101,0,Train
845Face2Face,101,1,Train
121Deepfakes,101,1,Train
28__outside_talking_still_laughing_actors,101,0,Train
115Deepfakes,101,1,Train
699youtube,101,0,Train
290youtube,101,0,Train
859Deepfakes,101,1,Train
958youtube,101,0,Train
291Deepfakes,101,1,Train
160Face2Face,101,1,Train
939FaceSwap,101,1,Train
150youtube,102,0,Train
389youtube,101,0,Train
441youtube,101,0,Train
534youtube,102,0,Train
22__talking_against_wall_actors,101,0,Train
861youtube,101,0,Train
457youtube,101,0,Train
659youtube,101,0,Train
858FaceShifter,101,1,Train
21__exit_phone_room_actors,101,0,Train
876Deepfakes,101,1,Train
069youtube,101,0,Train
536Deepfakes,101,1,Train
07__kitchen_still_actors,101,0,Train
320FaceShifter,101,1,Train
946youtube,101,0,Train
229youtube,101,0,Train
496Face2Face,101,1,Train
250Face2Face,101,1,Train
661youtube,101,0,Train
465youtube,101,0,Train
536youtube,101,0,Train
780youtube,101,0,Train
472youtube,101,0,Train
012Deepfakes,101,1,Train
920FaceSwap,101,1,Train
605FaceSwap,101,1,Train
061youtube,101,0,Train
032Deepfakes,101,1,Train
841Deepfakes,101,1,Train
985Deepfakes,101,1,Train
939Face2Face,101,1,Train
116FaceShifter,101,1,Train
807youtube,101,0,Train
153youtube,101,0,Train
854Deepfakes,101,1,Train
897youtube,101,0,Train
362Deepfakes,101,1,Train
513youtube,101,0,Train
653Deepfakes,101,1,Train
431youtube,101,0,Train
245Deepfakes,101,1,Train
649youtube,101,0,Train
630FaceSwap,101,1,Train
445FaceShifter,101,1,Train
914youtube,101,0,Train
342Deepfakes,101,1,Train
745Deepfakes,101,1,Train
28__podium_speech_happy_actors,101,0,Train
20_25__outside_talking_still_laughing__FZHCQNKV_deepfakedetection,101,1,Train
333Deepfakes,101,1,Train
667youtube,101,0,Train
268youtube,101,0,Train
738Deepfakes,101,1,Train
060Deepfakes,101,1,Train
474youtube,101,0,Train
913youtube,101,0,Train
041FaceSwap,101,1,Train
982youtube,101,0,Train
805youtube,101,0,Train
251youtube,101,0,Train
697FaceShifter,101,1,Train
03__walking_down_street_outside_angry_actors,99,0,Train
519youtube,101,0,Train
055youtube,101,0,Train
984Deepfakes,101,1,Train
719FaceShifter,101,1,Train
584youtube,101,0,Train
273Deepfakes,101,1,Train
004Deepfakes,101,1,Train
692youtube,101,0,Train
620Deepfakes,101,1,Train
157Deepfakes,101,1,Train
594Deepfakes,101,1,Train
07_09__outside_talking_still_laughing__N9CWME71_deepfakedetection,101,1,Train
443youtube,101,0,Train
881FaceSwap,101,1,Train
12_25__walking_outside_cafe_disgusted__0SA36BZ5_deepfakedetection,101,1,Train
761youtube,101,0,Train
475youtube,42,0,Train
190youtube,101,0,Train
734Deepfakes,101,1,Train
707Deepfakes,101,1,Train
920FaceSwap,101,1,Train
808Deepfakes,101,1,Train
858youtube,101,0,Train
285youtube,101,0,Train
710youtube,101,0,Train
780FaceSwap,101,1,Train
432FaceShifter,101,1,Train
043youtube,101,0,Train
01__hugging_happy_actors,101,0,Train
211FaceSwap,101,1,Train
972Deepfakes,101,1,Train
01__meeting_serious_actors,101,0,Train
075Deepfakes,101,1,Train
266youtube,101,0,Train
878youtube,101,0,Train
859Deepfakes,101,1,Train
259youtube,101,0,Train
297youtube,101,0,Train
174Deepfakes,101,1,Train
735youtube,101,0,Train
229youtube,101,0,Train
887youtube,101,0,Train
26_03__walk_down_hall_angry__WBSXBL82_deepfakedetection,101,1,Train
393youtube,101,0,Train
052Deepfakes,101,1,Train
746Face2Face,101,1,Train
19__walk_down_hall_angry_actors,78,0,Train
713youtube,101,0,Train
492youtube,101,0,Train
510youtube,101,0,Train
561Deepfakes,101,1,Train
274FaceSwap,101,1,Train
894youtube,101,0,Train
12_03__outside_talking_still_laughing__D7G6YJON_deepfakedetection,101,1,Train
098youtube,101,0,Train
17__exit_phone_room_actors,101,0,Train
970FaceShifter,101,1,Train
276youtube,101,0,Train
922FaceShifter,101,1,Train
902FaceSwap,101,1,Train
360FaceShifter,101,1,Train
574youtube,101,0,Train
17_08__kitchen_still__ZCEYWYTC_deepfakedetection,101,1,Train
694Deepfakes,101,1,Train
26_27__talking_against_wall__IE9N0ZI9_deepfakedetection,101,1,Train
26__kitchen_still_actors,101,0,Train
359Face2Face,101,1,Train
126FaceShifter,101,1,Train
575FaceSwap,101,1,Train
07_03__secret_conversation__IFSURI9X_deepfakedetection,101,1,Train
873youtube,101,0,Train
756youtube,101,0,Train
545Deepfakes,101,1,Train
14_26__secret_conversation__SU8SAHTT_deepfakedetection,101,1,Train
137youtube,101,0,Train
219FaceShifter,101,1,Train
202youtube,101,0,Train
424youtube,101,0,Train
991youtube,102,0,Train
382Deepfakes,101,1,Train
012youtube,101,0,Train
733youtube,101,0,Train
983youtube,101,0,Train
107youtube,101,0,Train
524Deepfakes,101,1,Train
796Deepfakes,101,1,Train
541youtube,101,0,Train
977Deepfakes,101,1,Train
400FaceSwap,101,1,Train
25__talking_against_wall_actors,101,0,Train
735youtube,101,0,Train
014FaceShifter,101,1,Train
907youtube,102,0,Train
17__exit_phone_room_actors,101,0,Train
485youtube,101,0,Train
850youtube,99,0,Train
199youtube,101,0,Train
10__kitchen_still_actors,101,0,Train
12__walking_down_indoor_hall_disgust_actors,101,0,Train
22_24__talking_against_wall__XL557XC6_deepfakedetection,101,1,Train
171FaceShifter,101,1,Train
828youtube,101,0,Train
071Deepfakes,101,1,Train
14_03__talking_against_wall__P1L5PF4I_deepfakedetection,101,1,Train
185Deepfakes,101,1,Train
22__exit_phone_room_actors,101,0,Train
540Deepfakes,101,1,Train
426youtube,101,0,Train
514FaceSwap,101,1,Train
053Deepfakes,101,1,Train
233Face2Face,101,1,Train
575Face2Face,101,1,Train
279youtube,74,0,Train
038youtube,101,0,Train
395youtube,101,0,Train
200youtube,101,0,Train
409youtube,101,0,Train
219FaceShifter,101,1,Train
828Deepfakes,101,1,Train
10__talking_angry_couch_actors,101,0,Train
082Deepfakes,101,1,Train
473FaceShifter,101,1,Train
777FaceSwap,101,1,Train
133youtube,101,0,Train
491FaceShifter,101,1,Train
417youtube,101,0,Train
21_14__walking_down_street_outside_angry__N0WM4GSV_deepfakedetection,101,1,Train
586Deepfakes,101,1,Train
354Deepfakes,101,1,Train
230Deepfakes,101,1,Train
348youtube,101,0,Train
147Deepfakes,101,1,Train
842Face2Face,101,1,Train
858FaceShifter,101,1,Train
18_27__outside_talking_pan_laughing__NYHE8D0J_deepfakedetection,101,1,Train
667youtube,101,0,Train
234youtube,101,0,Train
426FaceShifter,101,1,Train
19_24__podium_speech_happy__OF8LF68K_deepfakedetection,101,1,Train
22_24__walk_down_hall_angry__7E3GY85F_deepfakedetection,101,1,Train
22__walk_down_hall_angry_actors,101,0,Train
06__walking_down_street_outside_angry_actors,56,0,Train
820Deepfakes,101,1,Train
586youtube,101,0,Train
831youtube,101,0,Train
10__kitchen_still_actors,101,0,Train
923youtube,101,0,Train
732youtube,101,0,Train
338Face2Face,101,1,Train
757Face2Face,101,1,Train
195youtube,102,0,Train
351youtube,101,0,Train
379youtube,101,0,Train
173youtube,101,0,Train
324Deepfakes,101,1,Train
534youtube,102,0,Train
26_04__talking_angry_couch__MS2MLJP1_deepfakedetection,101,1,Train
576Deepfakes,101,1,Train
442FaceShifter,101,1,Train
15__talking_against_wall_actors,101,0,Train
211Deepfakes,101,1,Train
17__talking_angry_couch_actors,101,0,Train
745youtube,101,0,Train
572youtube,101,0,Train
982FaceShifter,101,1,Train
778youtube,101,0,Train
158FaceShifter,101,1,Train
331youtube,102,0,Train
15_02__exit_phone_room__XNJIS4S3_deepfakedetection,67,1,Train
15_02__talking_against_wall__TN2CWM3K_deepfakedetection,101,1,Train
835Deepfakes,101,1,Train
10__podium_speech_happy_actors,61,0,Train
187FaceSwap,101,1,Train
584youtube,101,0,Train
19__talking_angry_couch_actors,101,0,Train
658Deepfakes,101,1,Train
278FaceSwap,101,1,Train
596youtube,101,0,Train
376Deepfakes,101,1,Train
028youtube,101,0,Train
091youtube,101,0,Train
807youtube,101,0,Train
070Face2Face,101,1,Train
994youtube,101,0,Train
714youtube,101,0,Train
955FaceSwap,101,1,Train
25__talking_against_wall_actors,101,0,Train
872youtube,101,0,Train
272youtube,101,0,Train
016youtube,101,0,Train
713Deepfakes,101,1,Train
881youtube,101,0,Train
388Deepfakes,101,1,Train
091Deepfakes,101,1,Train
754youtube,102,0,Train
917youtube,101,0,Train
237Deepfakes,101,1,Train
877youtube,101,0,Train
111FaceSwap,101,1,Train
866FaceShifter,101,1,Train
671Deepfakes,101,1,Train
969youtube,101,0,Train
072youtube,101,0,Train
948Face2Face,101,1,Train
15_06__outside_talking_still_laughing__QRCD27P8_deepfakedetection,101,1,Train
916youtube,101,0,Train
727Deepfakes,101,1,Train
664youtube,101,0,Train
040Deepfakes,101,1,Train
611FaceSwap,101,1,Train
562youtube,101,0,Train
401youtube,101,0,Train
189youtube,101,0,Train
360youtube,101,0,Train
25_26__walking_down_street_outside_angry__XKQAYTLI_deepfakedetection,101,1,Train
186Deepfakes,101,1,Train
626youtube,101,0,Train
238youtube,101,0,Train
783Deepfakes,101,1,Train
068Face2Face,101,1,Train
496youtube,101,0,Train
909youtube,102,0,Train
105Deepfakes,101,1,Train
428youtube,101,0,Train
107Deepfakes,101,1,Train
504Deepfakes,101,1,Train
686Deepfakes,101,1,Train
059youtube,101,0,Train
984Deepfakes,101,1,Train
450FaceShifter,101,1,Train
404FaceShifter,101,1,Train
104Deepfakes,101,1,Train
273youtube,101,0,Train
127Deepfakes,101,1,Train
778youtube,101,0,Train
27__meeting_serious_actors,101,0,Train
563Deepfakes,101,1,Train
687Deepfakes,101,1,Train
27_26__talking_against_wall__IE9N0ZI9_deepfakedetection,101,1,Train
02_15__kitchen_still__I8G2LWD1_deepfakedetection,101,1,Train
393youtube,101,0,Train
03_06__walking_down_street_outside_angry__1IXGY2FK_deepfakedetection,101,1,Train
591Deepfakes,101,1,Train
414youtube,101,0,Train
411youtube,101,0,Train
001Face2Face,101,1,Train
565youtube,101,0,Train
153youtube,101,0,Train
20_25__walk_down_hall_angry__NPM0ENKD_deepfakedetection,101,1,Train
14_02__podium_speech_happy__3IUBEKCT_deepfakedetection,101,1,Train
476FaceSwap,101,1,Train
25_13__exit_phone_room__7YMTAF29_deepfakedetection,101,1,Train
15_12__walk_down_hall_angry__N0SRODQD_deepfakedetection,101,1,Train
274youtube,101,0,Train
759youtube,101,0,Train
22__kitchen_still_actors,101,0,Train
221youtube,101,0,Train
202FaceShifter,101,1,Train
344youtube,101,0,Train
937youtube,101,0,Train
995youtube,101,0,Train
091Face2Face,101,1,Train
300youtube,102,0,Train
034youtube,101,0,Train
478Deepfakes,101,1,Train
387youtube,101,0,Train
776Face2Face,101,1,Train
27__walking_down_indoor_hall_disgust_actors,101,0,Train
777youtube,101,0,Train
090FaceShifter,101,1,Train
131youtube,101,0,Train
12__walking_and_outside_surprised_actors,101,0,Train
247Deepfakes,101,1,Train
23__exit_phone_room_actors,45,0,Train
07__talking_against_wall_actors,101,0,Train
302FaceShifter,101,1,Train
540youtube,101,0,Train
22__walking_down_street_outside_angry_actors,101,0,Train
02_13__kitchen_still__2YSYT2N3_deepfakedetection,101,1,Train
976youtube,101,0,Train
548youtube,101,0,Train
922youtube,101,0,Train
929youtube,101,0,Train
508youtube,58,0,Train
