,Video_ID,Number_frames,Label,Split_type,Frame_ID,Dataset
325794,109youtube,101,0,Train,youtube_109_0005.jpg,youtube
325983,068Face2Face,101,1,Train,Face2Face_068_028_0095.jpg,Face2Face
325851,068Face2Face,101,1,Train,Face2Face_068_028_0000.jpg,Face2Face
325973,068Face2Face,101,1,Train,Face2Face_068_028_0199.jpg,Face2Face
325818,068Face2Face,101,1,Train,Face2Face_068_028_0281.jpg,Face2Face
325971,068Face2Face,101,1,Train,Face2Face_068_028_0190.jpg,Face2Face
326112,515youtube,101,0,Train,youtube_515_0497.jpg,youtube
326055,515youtube,101,0,Train,youtube_515_0543.jpg,youtube
326032,515youtube,101,0,Train,youtube_515_0351.jpg,youtube
326071,515youtube,101,0,Train,youtube_515_0244.jpg,youtube
326086,515youtube,101,0,Train,youtube_515_0612.jpg,youtube
326117,793Face2Face,101,1,Train,Face2Face_793_768_0121.jpg,Face2Face
326186,793Face2Face,101,1,Train,Face2Face_793_768_0115.jpg,Face2Face
326187,793Face2Face,101,1,Train,Face2Face_793_768_0029.jpg,Face2Face
326166,793Face2Face,101,1,Train,Face2Face_793_768_0217.jpg,Face2Face
326165,793Face2Face,101,1,Train,Face2Face_793_768_0213.jpg,Face2Face
326357,625youtube,101,0,Train,youtube_625_0062.jpg,youtube
326294,625youtube,101,0,Train,youtube_625_0304.jpg,youtube
326413,625youtube,101,0,Train,youtube_625_0115.jpg,youtube
326325,625youtube,101,0,Train,youtube_625_0307.jpg,youtube
326574,793FaceSwap,101,1,Train,FaceSwap_793_768_0223.jpg,FaceSwap
326604,793FaceSwap,101,1,Train,FaceSwap_793_768_0174.jpg,FaceSwap
326571,793FaceSwap,101,1,Train,FaceSwap_793_768_0305.jpg,FaceSwap
326539,793FaceSwap,101,1,Train,FaceSwap_793_768_0184.jpg,FaceSwap
326580,793FaceSwap,101,1,Train,FaceSwap_793_768_0259.jpg,FaceSwap
326709,420youtube,101,0,Train,youtube_420_1113.jpg,youtube
326997,10_22__exit_phone_room__G48B2EQ2_deepfakedetection,101,1,Train,deepfakedetection_10_22__exit_phone_room__G48B2EQ2_0005.jpg,deepfakedetection
326960,10_22__exit_phone_room__G48B2EQ2_deepfakedetection,101,1,Train,deepfakedetection_10_22__exit_phone_room__G48B2EQ2_0000.jpg,deepfakedetection
327001,10_22__exit_phone_room__G48B2EQ2_deepfakedetection,101,1,Train,deepfakedetection_10_22__exit_phone_room__G48B2EQ2_0230.jpg,deepfakedetection
327287,359Face2Face,101,1,Train,Face2Face_359_317_0442.jpg,Face2Face
327217,359Face2Face,101,1,Train,Face2Face_359_317_0572.jpg,Face2Face
327636,538youtube,101,0,Train,youtube_538_0226.jpg,youtube
327659,538youtube,101,0,Train,youtube_538_0565.jpg,youtube
327542,538youtube,101,0,Train,youtube_538_0249.jpg,youtube
327535,538youtube,101,0,Train,youtube_538_0226.jpg,youtube
327933,303Deepfakes,101,1,Train,Deepfakes_303_309_0182.jpg,Deepfakes
327958,303Deepfakes,101,1,Train,Deepfakes_303_309_0570.jpg,Deepfakes
327907,303Deepfakes,101,1,Train,Deepfakes_303_309_0342.jpg,Deepfakes
327916,303Deepfakes,101,1,Train,Deepfakes_303_309_0148.jpg,Deepfakes
327903,303Deepfakes,101,1,Train,Deepfakes_303_309_0199.jpg,Deepfakes
328236,26_27__talking_against_wall__IE9N0ZI9_deepfakedetection,101,1,Train,deepfakedetection_26_27__talking_against_wall__IE9N0ZI9_0621.jpg,deepfakedetection
328175,26_27__talking_against_wall__IE9N0ZI9_deepfakedetection,101,1,Train,deepfakedetection_26_27__talking_against_wall__IE9N0ZI9_0828.jpg,deepfakedetection
328184,26_27__talking_against_wall__IE9N0ZI9_deepfakedetection,101,1,Train,deepfakedetection_26_27__talking_against_wall__IE9N0ZI9_0711.jpg,deepfakedetection
328239,26_27__talking_against_wall__IE9N0ZI9_deepfakedetection,101,1,Train,deepfakedetection_26_27__talking_against_wall__IE9N0ZI9_0866.jpg,deepfakedetection
328221,26_27__talking_against_wall__IE9N0ZI9_deepfakedetection,101,1,Train,deepfakedetection_26_27__talking_against_wall__IE9N0ZI9_1151.jpg,deepfakedetection
328498,27_01__hugging_happy__ZYCZ30C0_deepfakedetection,101,1,Train,deepfakedetection_27_01__hugging_happy__ZYCZ30C0_0102.jpg,deepfakedetection
328436,27_01__hugging_happy__ZYCZ30C0_deepfakedetection,101,1,Train,deepfakedetection_27_01__hugging_happy__ZYCZ30C0_0680.jpg,deepfakedetection
328358,27_01__hugging_happy__ZYCZ30C0_deepfakedetection,101,1,Train,deepfakedetection_27_01__hugging_happy__ZYCZ30C0_0229.jpg,deepfakedetection
328426,27_01__hugging_happy__ZYCZ30C0_deepfakedetection,101,1,Train,deepfakedetection_27_01__hugging_happy__ZYCZ30C0_0851.jpg,deepfakedetection
328526,27_01__hugging_happy__ZYCZ30C0_deepfakedetection,101,1,Train,deepfakedetection_27_01__hugging_happy__ZYCZ30C0_0782.jpg,deepfakedetection
328589,098Face2Face,101,1,Train,Face2Face_098_092_0344.jpg,Face2Face
328545,098Face2Face,101,1,Train,Face2Face_098_092_0096.jpg,Face2Face
328785,511youtube,101,0,Train,youtube_511_0177.jpg,youtube
328834,511youtube,101,0,Train,youtube_511_0113.jpg,youtube
328911,511youtube,101,0,Train,youtube_511_0565.jpg,youtube
329438,08_28__walk_down_hall_angry__GGCUYQA4_deepfakedetection,101,1,Train,deepfakedetection_08_28__walk_down_hall_angry__GGCUYQA4_0135.jpg,deepfakedetection
329481,08_28__walk_down_hall_angry__GGCUYQA4_deepfakedetection,101,1,Train,deepfakedetection_08_28__walk_down_hall_angry__GGCUYQA4_0069.jpg,deepfakedetection
329474,08_28__walk_down_hall_angry__GGCUYQA4_deepfakedetection,101,1,Train,deepfakedetection_08_28__walk_down_hall_angry__GGCUYQA4_0078.jpg,deepfakedetection
329496,08_28__walk_down_hall_angry__GGCUYQA4_deepfakedetection,101,1,Train,deepfakedetection_08_28__walk_down_hall_angry__GGCUYQA4_0297.jpg,deepfakedetection
329406,08_28__walk_down_hall_angry__GGCUYQA4_deepfakedetection,101,1,Train,deepfakedetection_08_28__walk_down_hall_angry__GGCUYQA4_0102.jpg,deepfakedetection
329625,533Deepfakes,101,1,Train,Deepfakes_533_450_0545.jpg,Deepfakes
329550,533Deepfakes,101,1,Train,Deepfakes_533_450_0334.jpg,Deepfakes
329581,533Deepfakes,101,1,Train,Deepfakes_533_450_0412.jpg,Deepfakes
329826,099Deepfakes,101,1,Train,Deepfakes_099_295_0452.jpg,Deepfakes
329805,099Deepfakes,101,1,Train,Deepfakes_099_295_0036.jpg,Deepfakes
329836,099Deepfakes,101,1,Train,Deepfakes_099_295_0507.jpg,Deepfakes
329766,099Deepfakes,101,1,Train,Deepfakes_099_295_0214.jpg,Deepfakes
330010,681FaceShifter,101,1,Train,FaceShifter_681_711_0620.jpg,FaceShifter
329956,681FaceShifter,101,1,Train,FaceShifter_681_711_0511.jpg,FaceShifter
329973,681FaceShifter,101,1,Train,FaceShifter_681_711_0151.jpg,FaceShifter
330351,831youtube,101,0,Train,youtube_831_0198.jpg,youtube
330286,831youtube,101,0,Train,youtube_831_0303.jpg,youtube
330317,831youtube,101,0,Train,youtube_831_0293.jpg,youtube
330262,831youtube,101,0,Train,youtube_831_0205.jpg,youtube
330223,831youtube,101,0,Train,youtube_831_0078.jpg,youtube
330478,737Deepfakes,101,1,Train,Deepfakes_737_719_0106.jpg,Deepfakes
330540,737Deepfakes,101,1,Train,Deepfakes_737_719_0040.jpg,Deepfakes
330705,368Face2Face,101,1,Train,Face2Face_368_378_0570.jpg,Face2Face
330666,368Face2Face,101,1,Train,Face2Face_368_378_0600.jpg,Face2Face
330886,709Deepfakes,101,1,Train,Deepfakes_709_390_0242.jpg,Deepfakes
331038,709Deepfakes,101,1,Train,Deepfakes_709_390_0131.jpg,Deepfakes
330872,709Deepfakes,101,1,Train,Deepfakes_709_390_0290.jpg,Deepfakes
331026,709Deepfakes,101,1,Train,Deepfakes_709_390_0050.jpg,Deepfakes
330889,709Deepfakes,101,1,Train,Deepfakes_709_390_0299.jpg,Deepfakes
331144,409Deepfakes,101,1,Train,Deepfakes_409_382_0237.jpg,Deepfakes
331130,409Deepfakes,101,1,Train,Deepfakes_409_382_0356.jpg,Deepfakes
331082,409Deepfakes,101,1,Train,Deepfakes_409_382_0003.jpg,Deepfakes
331152,409Deepfakes,101,1,Train,Deepfakes_409_382_0273.jpg,Deepfakes
331115,409Deepfakes,101,1,Train,Deepfakes_409_382_0313.jpg,Deepfakes
331464,743Deepfakes,101,1,Train,Deepfakes_743_750_0238.jpg,Deepfakes
331386,743Deepfakes,101,1,Train,Deepfakes_743_750_0080.jpg,Deepfakes
331371,743Deepfakes,101,1,Train,Deepfakes_743_750_0130.jpg,Deepfakes
331571,186FaceSwap,101,1,Train,FaceSwap_186_170_0329.jpg,FaceSwap
331699,186FaceSwap,101,1,Train,FaceSwap_186_170_0066.jpg,FaceSwap
331619,186FaceSwap,101,1,Train,FaceSwap_186_170_0286.jpg,FaceSwap
331606,186FaceSwap,101,1,Train,FaceSwap_186_170_0193.jpg,FaceSwap
331601,186FaceSwap,101,1,Train,FaceSwap_186_170_0033.jpg,FaceSwap
331952,311Face2Face,101,1,Train,Face2Face_311_387_0421.jpg,Face2Face
331961,311Face2Face,101,1,Train,Face2Face_311_387_0163.jpg,Face2Face
331778,311Face2Face,101,1,Train,Face2Face_311_387_0089.jpg,Face2Face
331918,311Face2Face,101,1,Train,Face2Face_311_387_0342.jpg,Face2Face
331853,311Face2Face,101,1,Train,Face2Face_311_387_0274.jpg,Face2Face
332080,193Face2Face,101,1,Train,Face2Face_193_030_0002.jpg,Face2Face
331973,193Face2Face,101,1,Train,Face2Face_193_030_0148.jpg,Face2Face
332245,193Face2Face,101,1,Train,Face2Face_193_030_0159.jpg,Face2Face
332240,193Face2Face,101,1,Train,Face2Face_193_030_0041.jpg,Face2Face
332201,193Face2Face,101,1,Train,Face2Face_193_030_0071.jpg,Face2Face
332342,592Deepfakes,101,1,Train,Deepfakes_592_500_0328.jpg,Deepfakes
332572,592Deepfakes,101,1,Train,Deepfakes_592_500_0137.jpg,Deepfakes
332571,592Deepfakes,101,1,Train,Deepfakes_592_500_0282.jpg,Deepfakes
332803,652youtube,101,0,Train,youtube_652_0009.jpg,youtube
332831,652youtube,101,0,Train,youtube_652_0455.jpg,youtube
332801,652youtube,101,0,Train,youtube_652_0418.jpg,youtube
332851,652youtube,101,0,Train,youtube_652_0204.jpg,youtube
332791,652youtube,101,0,Train,youtube_652_0436.jpg,youtube
332903,605Face2Face,101,1,Train,Face2Face_605_591_0091.jpg,Face2Face
332982,605Face2Face,101,1,Train,Face2Face_605_591_0540.jpg,Face2Face
332981,605Face2Face,101,1,Train,Face2Face_605_591_0313.jpg,Face2Face
332886,605Face2Face,101,1,Train,Face2Face_605_591_0388.jpg,Face2Face
332977,605Face2Face,101,1,Train,Face2Face_605_591_0243.jpg,Face2Face
333006,343FaceShifter,101,1,Train,FaceShifter_343_363_0226.jpg,FaceShifter
333074,343FaceShifter,101,1,Train,FaceShifter_343_363_0241.jpg,FaceShifter
333194,305Face2Face,101,1,Train,Face2Face_305_513_0335.jpg,Face2Face
333204,305Face2Face,101,1,Train,Face2Face_305_513_0246.jpg,Face2Face
333347,305Face2Face,101,1,Train,Face2Face_305_513_0364.jpg,Face2Face
333362,305Face2Face,101,1,Train,Face2Face_305_513_0493.jpg,Face2Face
333322,305Face2Face,101,1,Train,Face2Face_305_513_0389.jpg,Face2Face
333479,518Face2Face,101,1,Train,Face2Face_518_131_0018.jpg,Face2Face
333424,518Face2Face,101,1,Train,Face2Face_518_131_0286.jpg,Face2Face
333476,518Face2Face,101,1,Train,Face2Face_518_131_0140.jpg,Face2Face
333392,518Face2Face,101,1,Train,Face2Face_518_131_0115.jpg,Face2Face
333736,20_25__walking_down_indoor_hall_disgust__M86GQTHK_deepfakedetection,101,1,Train,deepfakedetection_20_25__walking_down_indoor_hall_disgust__M86GQTHK_0964.jpg,deepfakedetection
333627,20_25__walking_down_indoor_hall_disgust__M86GQTHK_deepfakedetection,101,1,Train,deepfakedetection_20_25__walking_down_indoor_hall_disgust__M86GQTHK_0353.jpg,deepfakedetection
333659,20_25__walking_down_indoor_hall_disgust__M86GQTHK_deepfakedetection,101,1,Train,deepfakedetection_20_25__walking_down_indoor_hall_disgust__M86GQTHK_0298.jpg,deepfakedetection
333686,20_25__walking_down_indoor_hall_disgust__M86GQTHK_deepfakedetection,101,1,Train,deepfakedetection_20_25__walking_down_indoor_hall_disgust__M86GQTHK_0000.jpg,deepfakedetection
334003,10_22__talking_angry_couch__X803B18R_deepfakedetection,101,1,Train,deepfakedetection_10_22__talking_angry_couch__X803B18R_0479.jpg,deepfakedetection
334105,10_22__talking_angry_couch__X803B18R_deepfakedetection,101,1,Train,deepfakedetection_10_22__talking_angry_couch__X803B18R_1254.jpg,deepfakedetection
334079,10_22__talking_angry_couch__X803B18R_deepfakedetection,101,1,Train,deepfakedetection_10_22__talking_angry_couch__X803B18R_0831.jpg,deepfakedetection
334296,720Deepfakes,101,1,Train,Deepfakes_720_672_0529.jpg,Deepfakes
334870,666youtube,101,0,Train,youtube_666_0233.jpg,youtube
334758,666youtube,101,0,Train,youtube_666_0126.jpg,youtube
334714,666youtube,101,0,Train,youtube_666_0210.jpg,youtube
334700,666youtube,101,0,Train,youtube_666_0351.jpg,youtube
334896,666youtube,101,0,Train,youtube_666_0053.jpg,youtube
335033,991youtube,102,0,Train,youtube_991_0100.jpg,youtube
334936,991youtube,102,0,Train,youtube_991_0024.jpg,youtube
335054,991youtube,102,0,Train,youtube_991_0060.jpg,youtube
335004,991youtube,102,0,Train,youtube_991_0016.jpg,youtube
334918,991youtube,102,0,Train,youtube_991_0228.jpg,youtube
335354,976Deepfakes,101,1,Train,Deepfakes_976_954_0238.jpg,Deepfakes
335408,976Deepfakes,101,1,Train,Deepfakes_976_954_0170.jpg,Deepfakes
335300,976Deepfakes,101,1,Train,Deepfakes_976_954_0320.jpg,Deepfakes
335135,976Deepfakes,101,1,Train,Deepfakes_976_954_0156.jpg,Deepfakes
335177,976Deepfakes,101,1,Train,Deepfakes_976_954_0228.jpg,Deepfakes
335419,03_02__secret_conversation__QH3Y0IG0_deepfakedetection,101,1,Train,deepfakedetection_03_02__secret_conversation__QH3Y0IG0_0705.jpg,deepfakedetection
335452,03_02__secret_conversation__QH3Y0IG0_deepfakedetection,101,1,Train,deepfakedetection_03_02__secret_conversation__QH3Y0IG0_0137.jpg,deepfakedetection
335501,03_02__secret_conversation__QH3Y0IG0_deepfakedetection,101,1,Train,deepfakedetection_03_02__secret_conversation__QH3Y0IG0_0405.jpg,deepfakedetection
335469,03_02__secret_conversation__QH3Y0IG0_deepfakedetection,101,1,Train,deepfakedetection_03_02__secret_conversation__QH3Y0IG0_0770.jpg,deepfakedetection
335458,03_02__secret_conversation__QH3Y0IG0_deepfakedetection,101,1,Train,deepfakedetection_03_02__secret_conversation__QH3Y0IG0_0689.jpg,deepfakedetection
335583,392Deepfakes,101,1,Train,Deepfakes_392_339_0583.jpg,Deepfakes
335590,392Deepfakes,101,1,Train,Deepfakes_392_339_0164.jpg,Deepfakes
335594,392Deepfakes,101,1,Train,Deepfakes_392_339_0732.jpg,Deepfakes
335732,525Deepfakes,101,1,Train,Deepfakes_525_509_0423.jpg,Deepfakes
335765,525Deepfakes,101,1,Train,Deepfakes_525_509_0123.jpg,Deepfakes
335797,525Deepfakes,101,1,Train,Deepfakes_525_509_0340.jpg,Deepfakes
335795,525Deepfakes,101,1,Train,Deepfakes_525_509_0268.jpg,Deepfakes
335726,525Deepfakes,101,1,Train,Deepfakes_525_509_0129.jpg,Deepfakes
335896,649youtube,101,0,Train,youtube_649_0092.jpg,youtube
335826,649youtube,101,0,Train,youtube_649_0232.jpg,youtube
335892,649youtube,101,0,Train,youtube_649_0929.jpg,youtube
335858,649youtube,101,0,Train,youtube_649_0724.jpg,youtube
335948,649youtube,101,0,Train,youtube_649_0594.jpg,youtube
336161,998youtube,102,0,Train,youtube_998_0315.jpg,youtube
336191,998youtube,102,0,Train,youtube_998_0343.jpg,youtube
336217,998youtube,102,0,Train,youtube_998_0096.jpg,youtube
336153,998youtube,102,0,Train,youtube_998_0003.jpg,youtube
336117,998youtube,102,0,Train,youtube_998_0253.jpg,youtube
336305,901youtube,101,0,Train,youtube_901_0401.jpg,youtube
336295,901youtube,101,0,Train,youtube_901_0354.jpg,youtube
336548,228FaceShifter,101,1,Train,FaceShifter_228_289_0277.jpg,FaceShifter
336590,228FaceShifter,101,1,Train,FaceShifter_228_289_0005.jpg,FaceShifter
336606,228FaceShifter,101,1,Train,FaceShifter_228_289_0488.jpg,FaceShifter
336602,228FaceShifter,101,1,Train,FaceShifter_228_289_0155.jpg,FaceShifter
336601,228FaceShifter,101,1,Train,FaceShifter_228_289_0438.jpg,FaceShifter
336721,017Deepfakes,101,1,Train,Deepfakes_017_803_0365.jpg,Deepfakes
336674,017Deepfakes,101,1,Train,Deepfakes_017_803_0194.jpg,Deepfakes
336710,017Deepfakes,101,1,Train,Deepfakes_017_803_0198.jpg,Deepfakes
336633,017Deepfakes,101,1,Train,Deepfakes_017_803_0095.jpg,Deepfakes
336637,017Deepfakes,101,1,Train,Deepfakes_017_803_0107.jpg,Deepfakes
336801,03_14__meeting_serious__KJ221YN0_deepfakedetection,101,1,Train,deepfakedetection_03_14__meeting_serious__KJ221YN0_0095.jpg,deepfakedetection
336782,03_14__meeting_serious__KJ221YN0_deepfakedetection,101,1,Train,deepfakedetection_03_14__meeting_serious__KJ221YN0_0172.jpg,deepfakedetection
336806,03_14__meeting_serious__KJ221YN0_deepfakedetection,101,1,Train,deepfakedetection_03_14__meeting_serious__KJ221YN0_0843.jpg,deepfakedetection
336725,03_14__meeting_serious__KJ221YN0_deepfakedetection,101,1,Train,deepfakedetection_03_14__meeting_serious__KJ221YN0_0767.jpg,deepfakedetection
336767,03_14__meeting_serious__KJ221YN0_deepfakedetection,101,1,Train,deepfakedetection_03_14__meeting_serious__KJ221YN0_0364.jpg,deepfakedetection
336914,174Deepfakes,101,1,Train,Deepfakes_174_964_0351.jpg,Deepfakes
336886,174Deepfakes,101,1,Train,Deepfakes_174_964_0379.jpg,Deepfakes
337174,169youtube,101,0,Train,youtube_169_0550.jpg,youtube
337253,169youtube,101,0,Train,youtube_169_0557.jpg,youtube
337556,299Face2Face,101,1,Train,Face2Face_299_145_0151.jpg,Face2Face
337595,299Face2Face,101,1,Train,Face2Face_299_145_0265.jpg,Face2Face
337925,134Deepfakes,101,1,Train,Deepfakes_134_192_0027.jpg,Deepfakes
338298,297Deepfakes,101,1,Train,Deepfakes_297_270_0031.jpg,Deepfakes
338254,297Deepfakes,101,1,Train,Deepfakes_297_270_0073.jpg,Deepfakes
338371,297Deepfakes,101,1,Train,Deepfakes_297_270_0221.jpg,Deepfakes
338691,433youtube,101,0,Train,youtube_433_0148.jpg,youtube
338635,433youtube,101,0,Train,youtube_433_0159.jpg,youtube
339086,827Deepfakes,101,1,Train,Deepfakes_827_817_0080.jpg,Deepfakes
339233,827Deepfakes,101,1,Train,Deepfakes_827_817_0254.jpg,Deepfakes
339106,827Deepfakes,101,1,Train,Deepfakes_827_817_0018.jpg,Deepfakes
339143,827Deepfakes,101,1,Train,Deepfakes_827_817_0024.jpg,Deepfakes
339210,827Deepfakes,101,1,Train,Deepfakes_827_817_0000.jpg,Deepfakes
339375,329FaceShifter,101,1,Train,FaceShifter_329_327_0322.jpg,FaceShifter
339398,329FaceShifter,101,1,Train,FaceShifter_329_327_0244.jpg,FaceShifter
339389,329FaceShifter,101,1,Train,FaceShifter_329_327_0008.jpg,FaceShifter
339417,329FaceShifter,101,1,Train,FaceShifter_329_327_0178.jpg,FaceShifter
339438,329FaceShifter,101,1,Train,FaceShifter_329_327_0302.jpg,FaceShifter
339496,152youtube,101,0,Train,youtube_152_0202.jpg,youtube
339522,152youtube,101,0,Train,youtube_152_0056.jpg,youtube
339891,652Deepfakes,101,1,Train,Deepfakes_652_773_0168.jpg,Deepfakes
339942,652Deepfakes,101,1,Train,Deepfakes_652_773_0432.jpg,Deepfakes
339843,652Deepfakes,101,1,Train,Deepfakes_652_773_0150.jpg,Deepfakes
339896,652Deepfakes,101,1,Train,Deepfakes_652_773_0404.jpg,Deepfakes
339945,652Deepfakes,101,1,Train,Deepfakes_652_773_0418.jpg,Deepfakes
340042,984FaceShifter,101,1,Train,FaceShifter_984_967_0030.jpg,FaceShifter
340041,984FaceShifter,101,1,Train,FaceShifter_984_967_0077.jpg,FaceShifter
340035,984FaceShifter,101,1,Train,FaceShifter_984_967_0141.jpg,FaceShifter
339986,984FaceShifter,101,1,Train,FaceShifter_984_967_0131.jpg,FaceShifter
339957,984FaceShifter,101,1,Train,FaceShifter_984_967_0321.jpg,FaceShifter
340117,043youtube,101,0,Train,youtube_043_0276.jpg,youtube
340087,043youtube,101,0,Train,youtube_043_0069.jpg,youtube
340155,043youtube,101,0,Train,youtube_043_0316.jpg,youtube
340158,043youtube,101,0,Train,youtube_043_0004.jpg,youtube
340612,191FaceShifter,101,1,Train,FaceShifter_191_188_0170.jpg,FaceShifter
340615,191FaceShifter,101,1,Train,FaceShifter_191_188_0315.jpg,FaceShifter
340610,191FaceShifter,101,1,Train,FaceShifter_191_188_0244.jpg,FaceShifter
340636,191FaceShifter,101,1,Train,FaceShifter_191_188_0103.jpg,FaceShifter
340564,191FaceShifter,101,1,Train,FaceShifter_191_188_0129.jpg,FaceShifter
340749,25_02__secret_conversation__Z7FQ69VP_deepfakedetection,101,1,Train,deepfakedetection_25_02__secret_conversation__Z7FQ69VP_0055.jpg,deepfakedetection
340704,25_02__secret_conversation__Z7FQ69VP_deepfakedetection,101,1,Train,deepfakedetection_25_02__secret_conversation__Z7FQ69VP_0014.jpg,deepfakedetection
340741,25_02__secret_conversation__Z7FQ69VP_deepfakedetection,101,1,Train,deepfakedetection_25_02__secret_conversation__Z7FQ69VP_0127.jpg,deepfakedetection
340677,25_02__secret_conversation__Z7FQ69VP_deepfakedetection,101,1,Train,deepfakedetection_25_02__secret_conversation__Z7FQ69VP_0042.jpg,deepfakedetection
340744,25_02__secret_conversation__Z7FQ69VP_deepfakedetection,101,1,Train,deepfakedetection_25_02__secret_conversation__Z7FQ69VP_0139.jpg,deepfakedetection
341137,331Deepfakes,101,1,Train,Deepfakes_331_260_0014.jpg,Deepfakes
341126,331Deepfakes,101,1,Train,Deepfakes_331_260_0056.jpg,Deepfakes
341095,331Deepfakes,101,1,Train,Deepfakes_331_260_0201.jpg,Deepfakes
341089,331Deepfakes,101,1,Train,Deepfakes_331_260_0004.jpg,Deepfakes
341110,331Deepfakes,101,1,Train,Deepfakes_331_260_0224.jpg,Deepfakes
341199,676FaceShifter,101,1,Train,FaceShifter_676_776_0169.jpg,FaceShifter
341202,676FaceShifter,101,1,Train,FaceShifter_676_776_0385.jpg,FaceShifter
341488,557Deepfakes,101,1,Train,Deepfakes_557_560_0111.jpg,Deepfakes
341541,557Deepfakes,101,1,Train,Deepfakes_557_560_0167.jpg,Deepfakes
341517,557Deepfakes,101,1,Train,Deepfakes_557_560_0381.jpg,Deepfakes
341565,557Deepfakes,101,1,Train,Deepfakes_557_560_0426.jpg,Deepfakes
341498,557Deepfakes,101,1,Train,Deepfakes_557_560_0452.jpg,Deepfakes
341622,134youtube,101,0,Train,youtube_134_0010.jpg,youtube
341594,134youtube,101,0,Train,youtube_134_0065.jpg,youtube
341886,131youtube,101,0,Train,youtube_131_0289.jpg,youtube
341873,131youtube,101,0,Train,youtube_131_0070.jpg,youtube
341974,131youtube,101,0,Train,youtube_131_0070.jpg,youtube
341835,131youtube,101,0,Train,youtube_131_0189.jpg,youtube
341870,131youtube,101,0,Train,youtube_131_0301.jpg,youtube
342180,755youtube,102,0,Train,youtube_755_0093.jpg,youtube
342229,755youtube,102,0,Train,youtube_755_0174.jpg,youtube
342163,755youtube,102,0,Train,youtube_755_0033.jpg,youtube
342524,104Deepfakes,101,1,Train,Deepfakes_104_126_0419.jpg,Deepfakes
342470,104Deepfakes,101,1,Train,Deepfakes_104_126_0110.jpg,Deepfakes
342488,104Deepfakes,101,1,Train,Deepfakes_104_126_0050.jpg,Deepfakes
342727,26__kitchen_still_actors,101,0,Train,actors_26__kitchen_still_0725.jpg,actors
342827,26__kitchen_still_actors,101,0,Train,actors_26__kitchen_still_0466.jpg,actors
342762,26__kitchen_still_actors,101,0,Train,actors_26__kitchen_still_0008.jpg,actors
342754,26__kitchen_still_actors,101,0,Train,actors_26__kitchen_still_0276.jpg,actors
342832,26__kitchen_still_actors,101,0,Train,actors_26__kitchen_still_0043.jpg,actors
342925,27__meeting_serious_actors,101,0,Train,actors_27__meeting_serious_0527.jpg,actors
342887,27__meeting_serious_actors,101,0,Train,actors_27__meeting_serious_0209.jpg,actors
343023,27__meeting_serious_actors,101,0,Train,actors_27__meeting_serious_0327.jpg,actors
343052,27__meeting_serious_actors,101,0,Train,actors_27__meeting_serious_0018.jpg,actors
343335,487Deepfakes,101,1,Train,Deepfakes_487_477_0022.jpg,Deepfakes
343368,487Deepfakes,101,1,Train,Deepfakes_487_477_0197.jpg,Deepfakes
343291,487Deepfakes,101,1,Train,Deepfakes_487_477_0203.jpg,Deepfakes
343300,487Deepfakes,101,1,Train,Deepfakes_487_477_0270.jpg,Deepfakes
343377,487Deepfakes,101,1,Train,Deepfakes_487_477_0318.jpg,Deepfakes
343556,383youtube,101,0,Train,youtube_383_0102.jpg,youtube
343909,552FaceShifter,101,1,Train,FaceShifter_552_851_0057.jpg,FaceShifter
343972,552FaceShifter,101,1,Train,FaceShifter_552_851_0093.jpg,FaceShifter
343995,552FaceShifter,101,1,Train,FaceShifter_552_851_0144.jpg,FaceShifter
343904,552FaceShifter,101,1,Train,FaceShifter_552_851_0054.jpg,FaceShifter
343933,552FaceShifter,101,1,Train,FaceShifter_552_851_0265.jpg,FaceShifter
344083,729youtube,101,0,Train,youtube_729_0254.jpg,youtube
344007,729youtube,101,0,Train,youtube_729_0533.jpg,youtube
344034,729youtube,101,0,Train,youtube_729_0019.jpg,youtube
344039,729youtube,101,0,Train,youtube_729_0336.jpg,youtube
344017,729youtube,101,0,Train,youtube_729_0012.jpg,youtube
344136,631youtube,101,0,Train,youtube_631_0241.jpg,youtube
344763,041FaceSwap,101,1,Train,FaceSwap_041_063_0017.jpg,FaceSwap
344666,041FaceSwap,101,1,Train,FaceSwap_041_063_0160.jpg,FaceSwap
344788,041FaceSwap,101,1,Train,FaceSwap_041_063_0295.jpg,FaceSwap
344739,041FaceSwap,101,1,Train,FaceSwap_041_063_0104.jpg,FaceSwap
344678,041FaceSwap,101,1,Train,FaceSwap_041_063_0323.jpg,FaceSwap
344845,020youtube,101,0,Train,youtube_020_0330.jpg,youtube
344825,020youtube,101,0,Train,youtube_020_0035.jpg,youtube
344821,020youtube,101,0,Train,youtube_020_0089.jpg,youtube
344867,020youtube,101,0,Train,youtube_020_0143.jpg,youtube
344993,020youtube,101,0,Train,youtube_020_0357.jpg,youtube
345147,713Face2Face,101,1,Train,Face2Face_713_726_0065.jpg,Face2Face
345149,713Face2Face,101,1,Train,Face2Face_713_726_0245.jpg,Face2Face
345063,713Face2Face,101,1,Train,Face2Face_713_726_0077.jpg,Face2Face
345128,713Face2Face,101,1,Train,Face2Face_713_726_0392.jpg,Face2Face
345107,713Face2Face,101,1,Train,Face2Face_713_726_0110.jpg,Face2Face
345267,285Deepfakes,101,1,Train,Deepfakes_285_136_0187.jpg,Deepfakes
345224,285Deepfakes,101,1,Train,Deepfakes_285_136_0343.jpg,Deepfakes
